file_name,row_index,col_index,AWS_Value,Manual_Value,Equal,Equal_No_Commas_No_Spaces,Equal_Shifted,Only_Numbers_Equal_Or_Shifted,Any_Equality,Confidence_Value,Lev_Dist,Lev_Sim,error_difference
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,6,28,14,6,False,False,False,False,False,80.32,2,0.0,-1.3333333333333333
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,6,35,62,5,False,False,False,False,False,79.49,2,0.0,-11.4
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,6,37,27,4,False,False,False,False,False,73.73,2,0.0,-5.75
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,6,38,115,7,False,False,False,False,False,75.34,3,0.0,-15.428571428571429
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,7,2,1,489,False,False,False,False,False,77.0,3,0.0,0.9979550102249489
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,7,3,5,698,False,False,False,False,False,74.37,3,0.0,0.9928366762177651
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,7,4,7,793,False,False,False,False,False,78.52,2,0.3333333333333333,0.9911727616645649
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,7,5,172,38511,False,False,False,False,False,80.27,5,0.0,0.995533743605723
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,7,6,172,41140,False,False,False,False,False,36.11,4,0.1999999999999999,0.9958191541079242
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,7,7,164,44369,False,False,False,False,False,82.28,4,0.1999999999999999,0.9963037255741621
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,7,15,1,18,False,False,False,False,False,80.18,1,0.5,0.9444444444444444
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,7,22,1,160,False,False,False,False,False,80.57,2,0.3333333333333333,0.99375
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,7,24,2,452,False,False,False,False,False,80.47,2,0.3333333333333333,0.995575221238938
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,7,25,2,242,False,False,False,False,False,43.53,2,0.3333333333333333,0.9917355371900827
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,7,35,1,26,False,False,False,False,False,80.03,2,0.0,0.9615384615384616
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,7,36,2,27,False,False,False,False,False,75.39,1,0.5,0.9259259259259259
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,7,38,9,8,False,False,False,False,False,75.83,1,0.0,-0.125
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,8,3,186,5,False,False,False,False,False,79.05,3,0.0,-36.2
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,8,4,295,7,False,False,False,False,False,83.5,3,0.0,-41.142857142857146
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,8,5,263,172,False,False,False,False,False,85.35,3,0.0,-0.5290697674418605
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,8,6,"20,572",172,False,False,False,False,False,38.4,4,0.3333333333333333,
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,8,7,"18,909",164,False,False,False,False,False,87.45,5,0.1666666666666666,
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,8,22,23,1,False,False,False,False,False,85.64,2,0.0,-22.0
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,8,24,88,2,False,False,False,False,False,85.6,2,0.0,-43.0
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,8,25,193,2,False,False,False,False,False,46.29,3,0.0,-95.5
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,8,35,8,1,False,False,False,False,False,85.11,1,0.0,-7.0
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,8,36,45,2,False,False,False,False,False,80.18,2,0.0,-21.5
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,8,38,30,9,False,False,False,False,False,80.66,2,0.0,-2.3333333333333335
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,9,2,5,186,False,False,False,False,False,76.56,3,0.0,0.9731182795698925
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,9,3,3,295,False,False,False,False,False,73.93,3,0.0,0.9898305084745763
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,9,4,44,263,False,False,False,False,False,78.08,3,0.0,0.8326996197718631
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,9,5,78,20572,False,False,False,False,False,79.79,4,0.1999999999999999,0.9962084386544818
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,9,6,163,18909,False,False,False,False,False,35.91,4,0.1999999999999999,0.9913797662488762
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,9,7,163,27076,False,False,False,False,False,81.79,5,0.0,0.9939799084059684
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,9,20,1,33,False,False,False,False,False,74.46,2,0.0,0.9696969696969697
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,9,22,2,29,False,False,False,False,False,80.13,1,0.5,0.9310344827586207
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,9,23,1,88,False,False,False,False,False,61.18,2,0.0,0.9886363636363636
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,9,24,2,193,False,False,False,False,False,80.03,3,0.0,0.9896373056994818
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,9,25,11,115,False,False,False,False,False,43.29,1,0.6666666666666667,0.9043478260869565
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,9,28,2,14,False,False,False,False,False,80.42,2,0.0,0.8571428571428571
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,9,31,3,8,False,False,False,False,False,78.61,1,0.0,0.625
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,9,34,3,8,False,False,False,False,False,26.61,1,0.0,0.625
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,9,35,2,45,False,False,False,False,False,79.59,2,0.0,0.9555555555555556
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,9,37,4,30,False,False,False,False,False,73.83,2,0.0,0.8666666666666667
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,9,38,11,10,False,False,False,False,False,75.39,1,0.5,-0.1
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,10,2, epidemic:4,5,False,False,False,False,False,80.86,11,0.0,
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,10,4,3,44,False,False,False,False,False,82.47,2,0.0,0.9318181818181818
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,10,5,15,78,False,False,False,False,False,84.33,2,0.0,0.8076923076923077
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,10,6,49,163,False,False,False,False,False,37.94,3,0.0,0.6993865030674846
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,10,7,99,163,False,False,False,False,False,86.43,3,0.0,0.39263803680981596
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,10,25,2,11,False,False,False,False,False,45.73,2,0.0,0.8181818181818182
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,10,29,2,1,False,False,False,False,False,69.48,1,0.0,-1.0
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,10,31,1,3,False,False,False,False,False,83.06,1,0.0,0.6666666666666666
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,11,2,1,3,False,False,False,False,False,74.27,1,0.0,0.6666666666666666
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,11,4,23,15,False,False,False,False,False,75.73,2,0.0,-0.5333333333333333
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,11,5,22,49,False,False,False,False,False,77.44,2,0.0,0.5510204081632653
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,11,6,53,99,False,False,False,False,False,34.84,2,0.0,0.46464646464646464
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,11,7,53,99,False,False,False,False,False,79.35,2,0.0,0.46464646464646464
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,11,25,9,2,False,False,False,False,False,41.99,1,0.0,-3.5
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,11,38,13,12,False,False,False,False,False,73.14,1,0.5,-0.08333333333333333
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,12,2,316,1,False,False,False,False,False,74.37,2,0.3333333333333333,-315.0
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,12,4,135,23,False,False,False,False,False,75.83,2,0.3333333333333333,-4.869565217391305
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,12,5,"47,840",22,False,False,False,False,False,77.49,6,0.0,
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,12,6,"16,975",53,False,False,False,False,False,34.89,6,0.0,
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,12,7,"8,697",53,False,False,False,False,False,79.44,5,0.0,
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,12,22,4,1,False,False,False,False,False,77.78,1,0.0,-3.0
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,12,25,20,9,False,False,False,False,False,42.04,2,0.0,-1.2222222222222223
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,12,35,116,1,False,False,False,False,False,77.29,2,0.3333333333333333,-115.0
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,12,37,21,4,False,False,False,False,False,71.68,2,0.0,-4.25
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,12,38,14,13,False,False,False,False,False,38.99,1,0.5,-0.07692307692307693
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,13,2,131,316,False,False,False,False,False,71.73,2,0.3333333333333333,0.5854430379746836
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,13,3,172,566,False,False,False,False,False,69.29,3,0.0,0.696113074204947
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,13,4,127,135,False,False,False,False,False,73.14,2,0.3333333333333333,0.05925925925925926
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,13,5,"8,175",47840,False,False,False,False,False,74.76,5,0.0,
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,13,6,"5,844",16975,False,False,False,False,False,33.64,5,0.0,
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,13,7,"8,963",8697,False,False,False,False,False,76.61,3,0.4,
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,13,14,39,9,False,False,False,False,False,37.87,1,0.5,-3.3333333333333335
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,13,15,66,12,False,False,False,False,False,74.71,2,0.0,-4.5
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,13,16,7,4,False,False,False,False,False,40.55,1,0.0,-0.75
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,13,20,9,55,False,False,False,False,False,69.78,2,0.0,0.8363636363636363
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,13,21,6,70,False,False,False,False,False,66.85,2,0.0,0.9142857142857143
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,13,22,26,4,False,False,False,False,False,75.05,2,0.0,-5.5
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,13,23,57,118,False,False,False,False,False,57.32,3,0.0,0.5169491525423728
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,13,24,58,208,False,False,False,False,False,74.95,2,0.3333333333333333,0.7211538461538461
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,13,25,23,20,False,False,False,False,False,40.55,1,0.5,-0.15
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,13,26,1,3,False,False,False,False,False,74.46,1,0.0,0.6666666666666666
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,13,27,1,2,False,False,False,False,False,59.96,1,0.0,0.5
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,13,31,11,5,False,False,False,False,False,73.68,2,0.0,-1.2
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,13,32,11,14,False,False,False,False,False,54.05,1,0.5,0.21428571428571427
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,13,33,4,19,False,False,False,False,False,70.31,2,0.0,0.7894736842105263
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,13,34,14,23,False,False,False,False,False,24.93,2,0.0,0.391304347826087
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,13,35,4,116,False,False,False,False,False,74.56,3,0.0,0.9655172413793104
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,13,36,14,255,False,False,False,False,False,70.26,3,0.0,0.9450980392156862
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,13,37,22,21,False,False,False,False,False,69.14,1,0.5,-0.047619047619047616
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,13,38,15,14,False,False,False,False,False,38.99,1,0.5,-0.07142857142857142
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,14,2, etc.,131,False,False,False,False,False,77.69,5,0.0,
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,15,0,16 17,16,False,False,False,False,False,77.1,3,0.4,
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,15,38,17,16,False,False,False,False,False,81.59,1,0.5,-0.0625
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,16,0,18,17,False,False,False,False,False,65.38,1,0.5,-0.058823529411764705
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,16,2,145,174,False,False,False,False,False,70.26,2,0.3333333333333333,0.16666666666666666
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,16,3,145,171,False,False,False,False,False,67.82,2,0.3333333333333333,0.15204678362573099
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,16,4,182,215,False,False,False,False,False,71.63,3,0.0,0.15348837209302327
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,16,5,"3,889",4769,False,False,False,False,False,73.24,4,0.1999999999999999,
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,16,6,"3,994",4935,False,False,False,False,False,32.96,4,0.1999999999999999,
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,16,7,"4,414",5507,False,False,False,False,False,75.05,5,0.0,
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,16,10,8,10,False,False,False,False,False,73.97,2,0.0,0.2
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,16,11,1,2,False,False,False,False,False,68.21,1,0.0,0.5
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,16,16,2,3,False,False,False,False,False,39.72,1,0.0,0.3333333333333333
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,16,18,13,14,False,False,False,False,False,19.08,1,0.5,0.07142857142857142
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,16,20,80,81,False,False,False,False,False,68.36,1,0.5,0.012345679012345678
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,16,21,40,41,False,False,False,False,False,65.48,1,0.5,0.024390243902439025
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,16,22,73,75,False,False,False,False,False,73.49,1,0.5,0.02666666666666667
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,16,23,(6),23,False,False,False,False,False,56.15,3,0.0,
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,16,24,(6),13,False,False,False,False,False,73.44,3,0.0,
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,16,25,(6),25,False,False,False,False,False,39.72,3,0.0,
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,16,27,16,17,False,False,False,False,False,58.74,1,0.5,0.058823529411764705
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,16,29,7,9,False,False,False,False,False,60.35,1,0.0,0.2222222222222222
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,16,30,8,10,False,False,False,False,False,53.08,2,0.0,0.2
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,16,31,17,19,False,False,False,False,False,72.17,1,0.5,0.10526315789473684
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,16,32,17,18,False,False,False,False,False,52.93,1,0.5,0.05555555555555555
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,16,33,23,24,False,False,False,False,False,68.9,1,0.5,0.041666666666666664
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,16,34,16,19,False,False,False,False,False,24.41,1,0.5,0.15789473684210525
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,16,35,16,17,False,False,False,False,False,73.05,1,0.5,0.058823529411764705
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,16,36,36,42,False,False,False,False,False,68.8,2,0.0,0.14285714285714285
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,16,38,18,17,False,False,False,False,False,69.19,1,0.5,-0.058823529411764705
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,17,0,19,18,False,False,False,False,False,68.65,1,0.5,-0.05555555555555555
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,17,2,6,145,False,False,False,False,False,73.73,3,0.0,0.9586206896551724
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,17,3,13,145,False,False,False,False,False,71.24,2,0.3333333333333333,0.9103448275862069
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,17,4,9,182,False,False,False,False,False,75.2,3,0.0,0.9505494505494505
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,17,5,282,3889,False,False,False,False,False,76.9,3,0.25,0.9274877860632553
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,17,6,319,3994,False,False,False,False,False,34.59,2,0.5,0.9201301952929394
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,17,7,264,4414,False,False,False,False,False,78.81,3,0.25,0.9401903035795197
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,17,18,1,13,False,False,False,False,False,20.02,1,0.5,0.9230769230769231
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,17,20,1,80,False,False,False,False,False,71.73,2,0.0,0.9875
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,17,21,1,40,False,False,False,False,False,68.75,2,0.0,0.975
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,17,22,2,73,False,False,False,False,False,77.15,2,0.0,0.9726027397260274
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,17,27,1,16,False,False,False,False,False,61.67,1,0.5,0.9375
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,17,29,2,7,False,False,False,False,False,63.38,1,0.0,0.7142857142857143
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,17,30,2,8,False,False,False,False,False,55.71,1,0.0,0.75
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,17,31,1,17,False,False,False,False,False,75.73,1,0.5,0.9411764705882353
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,17,32,1,17,False,False,False,False,False,55.57,1,0.5,0.9411764705882353
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,17,33,1,23,False,False,False,False,False,72.31,2,0.0,0.9565217391304348
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,17,34,2,16,False,False,False,False,False,25.63,2,0.0,0.875
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,17,35,1,16,False,False,False,False,False,76.66,1,0.5,0.9375
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,17,36,6,36,False,False,False,False,False,72.22,1,0.5,0.8333333333333334
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,17,38,19,18,False,False,False,False,False,72.66,1,0.5,-0.05555555555555555
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,18,0,20,19,False,False,False,False,False,75.39,2,0.0,-0.05263157894736842
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,18,3,6,13,False,False,False,False,False,78.22,2,0.0,0.5384615384615384
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,18,4,4,9,False,False,False,False,False,82.62,1,0.0,0.5555555555555556
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,18,5,211,282,False,False,False,False,False,84.42,2,0.3333333333333333,0.25177304964539005
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,18,6,127,319,False,False,False,False,False,37.99,3,0.0,0.6018808777429467
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,18,7,227,264,False,False,False,False,False,86.52,2,0.3333333333333333,0.14015151515151514
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,18,23,2,(6),False,False,False,False,False,64.7,3,0.0,
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,18,24,1,(6),False,False,False,False,False,84.67,3,0.0,
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,18,30,1,2,False,False,False,False,False,61.18,1,0.0,0.5
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,18,36,1,6,False,False,False,False,False,79.35,1,0.0,0.8333333333333334
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,18,38,20,19,False,False,False,False,False,79.79,2,0.0,-0.05263157894736842
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,19,0,21,20,False,False,False,False,False,76.76,1,0.5,-0.05
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,19,2,2,8,False,False,False,False,False,82.42,1,0.0,0.75
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,19,5,78,211,False,False,False,False,False,85.94,3,0.0,0.6303317535545023
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,19,6,61,127,False,False,False,False,False,38.67,3,0.0,0.5196850393700787
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,19,7,63,227,False,False,False,False,False,88.09,3,0.0,0.7224669603524229
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,19,18,..A,1,False,False,False,False,False,22.38,3,0.0,
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,19,22,2,3,False,False,False,False,False,86.23,1,0.0,0.3333333333333333
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,19,38,21,20,False,False,False,False,False,81.2,1,0.5,-0.05
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,20,0,22,21,False,False,False,False,False,44.65,1,0.5,-0.047619047619047616
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,20,2,269,2,False,False,False,False,False,68.46,2,0.3333333333333333,-133.5
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,20,4,368,4,False,False,False,False,False,51.95,3,0.0,-91.0
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,20,5,"8,230",78,False,False,False,False,False,71.34,5,0.0,
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,20,6,"8,683",61,False,False,False,False,False,32.1,4,0.1999999999999999,
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,20,7,"9,065",63,False,False,False,False,False,46.68,4,0.1999999999999999,
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,20,20,54,2,False,False,False,False,False,66.6,2,0.0,-26.0
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,20,22,60,2,False,False,False,False,False,71.63,2,0.0,-29.0
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,20,38,22,21,False,False,False,False,False,67.43,1,0.5,-0.047619047619047616
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,21,3,1,273,False,False,False,False,False,61.04,3,0.0,0.9963369963369964
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,21,4,3,368,False,False,False,False,False,51.95,2,0.3333333333333333,0.9918478260869565
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,21,5,50,8230,False,False,False,False,False,61.67,3,0.25,0.9939246658566221
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,21,6,58,8683,False,False,False,False,False,27.76,3,0.25,0.9933202810088679
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,21,7,114,9065,False,False,False,False,False,46.68,4,0.0,0.9874241588527303
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,21,22,1,60,False,False,False,False,False,61.91,2,0.0,0.9833333333333333
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,21,30,1,30,False,False,False,False,False,44.68,2,0.0,0.9666666666666667
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,21,38,23,22,False,False,False,False,False,58.25,1,0.5,-0.045454545454545456
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,22,0,23 24,23,False,False,False,False,False,77.49,3,0.4,
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,22,4,1,3,False,False,False,False,False,84.91,1,0.0,0.6666666666666666
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,22,5,4,50,False,False,False,False,False,86.77,2,0.0,0.92
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,22,6,23,58,False,False,False,False,False,39.04,2,0.0,0.603448275862069
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,22,7,20,114,False,False,False,False,False,88.96,3,0.0,0.8245614035087719
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,23,0,25,24,False,False,False,False,False,76.27,1,0.5,-0.041666666666666664
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,23,3,30,1,False,False,False,False,False,79.1,2,0.0,-29.0
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,23,4,64,4,False,False,False,False,False,83.54,1,0.5,-15.0
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,23,5,979,23,False,False,False,False,False,85.4,3,0.0,-41.56521739130435
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,23,6,"1,280",20,False,False,False,False,False,38.43,3,0.4,
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,23,7,"1,424",69,False,False,False,False,False,87.5,5,0.0,
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,23,38,25,24,False,False,False,False,False,80.66,1,0.5,-0.041666666666666664
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,24,0,26,25,False,False,False,False,False,70.85,1,0.5,-0.04
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,24,2,242,27,False,False,False,False,False,76.12,2,0.3333333333333333,-7.962962962962963
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,24,3,241,30,False,False,False,False,False,73.54,3,0.0,-7.033333333333333
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,24,4,285,64,False,False,False,False,False,77.64,3,0.0,-3.453125
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,24,5,"7,177",979,False,False,False,False,False,79.35,4,0.1999999999999999,
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,24,6,"7,312",1280,False,False,False,False,False,35.72,5,0.0,
