file_name,row_index,col_index,AWS_Value,Manual_Value,Equal,Equal_No_Commas_No_Spaces,Equal_Shifted,Only_Numbers_Equal_Or_Shifted,Any_Equality,Confidence_Value,Lev_Dist,Lev_Sim,log10_diff,log10_difference,relative_error
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,9,20,1,33,False,False,False,False,False,74.46,2,0.0,,1.5185139398778875,0.9696969696969697
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,9,22,2,29,False,False,False,False,False,80.13,1,0.5,,1.1613680022349748,0.9310344827586207
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,9,23,1,88,False,False,False,False,False,61.18,2,0.0,,1.944482672150169,0.9886363636363636
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,9,24,2,193,False,False,False,False,False,80.03,3,0.0,,1.9845273133437928,0.9896373056994818
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,9,25,11,115,False,False,False,False,False,43.29,1,0.6666666666666667,,1.019305155195387,0.9043478260869565
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,9,28,2,14,False,False,False,False,False,80.42,2,0.0,,0.8450980400142567,0.8571428571428571
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,9,31,3,8,False,False,False,False,False,78.61,1,0.0,,0.4259687322722811,0.625
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,9,34,3,8,False,False,False,False,False,26.61,1,0.0,,0.4259687322722811,0.625
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,9,35,2,45,False,False,False,False,False,79.59,2,0.0,,1.3521825181113625,0.9555555555555556
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,9,37,4,30,False,False,False,False,False,73.83,2,0.0,,0.8750612633917,0.8666666666666667
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,9,38,11,10,False,False,False,False,False,75.39,1,0.5,,0.0413926851582251,0.09090909090909091
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,10,4,3,44,False,False,False,False,False,82.47,2,0.0,,1.166331421766525,0.9318181818181818
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,10,5,15,78,False,False,False,False,False,84.33,2,0.0,,0.716003343634799,0.8076923076923077
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,10,6,49,163,False,False,False,False,False,37.94,3,0.0,,0.521991524375444,0.6993865030674846
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,10,7,99,163,False,False,False,False,False,86.43,3,0.0,,0.2165524098064077,0.39263803680981596
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,10,25,2,11,False,False,False,False,False,45.73,2,0.0,,0.7403626894942439,0.8181818181818182
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,10,29,2,1,False,False,False,False,False,69.48,1,0.0,,0.3010299956639812,0.5
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,10,31,1,3,False,False,False,False,False,83.06,1,0.0,,0.4771212547196624,0.6666666666666666
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,11,2,1,3,False,False,False,False,False,74.27,1,0.0,,0.4771212547196624,0.6666666666666666
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,11,4,23,15,False,False,False,False,False,75.73,2,0.0,,0.1856365769619115,0.34782608695652173
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,11,5,22,49,False,False,False,False,False,77.44,2,0.0,,0.3477733992063074,0.5510204081632653
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,11,6,53,99,False,False,False,False,False,34.84,2,0.0,,0.2713593249967609,0.46464646464646464
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,11,7,53,99,False,False,False,False,False,79.35,2,0.0,,0.2713593249967609,0.46464646464646464
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,11,25,9,2,False,False,False,False,False,41.99,1,0.0,,0.6532125137753437,0.7777777777777778
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,11,38,13,12,False,False,False,False,False,73.14,1,0.5,,0.0347621062592118,0.07692307692307693
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,12,2,316,1,False,False,False,False,False,74.37,2,0.3333333333333333,,2.499687082618404,0.9968354430379747
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,12,4,135,23,False,False,False,False,False,75.83,2,0.3333333333333333,,0.7686059324774133,0.8296296296296296
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,12,5,"47,840",22,False,False,False,False,False,77.49,6,0.0,,,
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,12,6,"16,975",53,False,False,False,False,False,34.89,6,0.0,,,
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,12,7,"8,697",53,False,False,False,False,False,79.44,5,0.0,,,
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,12,22,4,1,False,False,False,False,False,77.78,1,0.0,,0.6020599913279624,0.75
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,12,25,20,9,False,False,False,False,False,42.04,2,0.0,,0.3467874862246564,0.55
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,12,35,116,1,False,False,False,False,False,77.29,2,0.3333333333333333,,2.0644579892269186,0.9913793103448276
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,12,37,21,4,False,False,False,False,False,71.68,2,0.0,,0.7201593034059569,0.8095238095238095
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,12,38,14,13,False,False,False,False,False,38.99,1,0.5,,0.0321846833714012,0.07142857142857142
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,13,2,131,316,False,False,False,False,False,71.73,2,0.3333333333333333,,0.3824157869626394,0.5854430379746836
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,13,3,172,566,False,False,False,False,False,69.29,3,0.0,,0.5172879842807228,0.696113074204947
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,13,4,127,135,False,False,False,False,False,73.14,2,0.3333333333333333,,0.0265300475390493,0.05925925925925926
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,13,5,"8,175",47840,False,False,False,False,False,74.76,5,0.0,,,
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,13,6,"5,844",16975,False,False,False,False,False,33.64,5,0.0,,,
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,13,7,"8,963",8697,False,False,False,False,False,76.61,3,0.4,,,
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,13,14,39,9,False,False,False,False,False,37.87,1,0.5,,0.6368220975871742,0.7692307692307693
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,13,15,66,12,False,False,False,False,False,74.71,2,0.0,,0.7403626894942439,0.8181818181818182
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,13,16,7,4,False,False,False,False,False,40.55,1,0.0,,0.2430380486862944,0.42857142857142855
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,13,20,9,55,False,False,False,False,False,69.78,2,0.0,,0.786120180054919,0.8363636363636363
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,13,21,6,70,False,False,False,False,False,66.85,2,0.0,,1.0669467896306133,0.9142857142857143
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,13,22,26,4,False,False,False,False,False,75.05,2,0.0,,0.8129133566428556,0.8461538461538461
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,13,23,57,118,False,False,False,False,False,57.32,3,0.0,,0.316007151633634,0.5169491525423728
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,13,24,58,208,False,False,False,False,False,74.95,2,0.3333333333333333,,0.5546353413998242,0.7211538461538461
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,13,25,23,20,False,False,False,False,False,40.55,1,0.5,,0.0606978403536115,0.13043478260869565
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,13,26,1,3,False,False,False,False,False,74.46,1,0.0,,0.4771212547196624,0.6666666666666666
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,13,27,1,2,False,False,False,False,False,59.96,1,0.0,,0.3010299956639812,0.5
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,13,31,11,5,False,False,False,False,False,73.68,2,0.0,,0.3424226808222063,0.5454545454545454
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,13,32,11,14,False,False,False,False,False,54.05,1,0.5,,0.1047353505200128,0.21428571428571427
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,13,33,4,19,False,False,False,False,False,70.31,2,0.0,,0.6766936096248665,0.7894736842105263
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,13,34,14,23,False,False,False,False,False,24.93,2,0.0,,0.2155998003393548,0.391304347826087
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,13,35,4,116,False,False,False,False,False,74.56,3,0.0,,1.462397997898956,0.9655172413793104
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,13,36,14,255,False,False,False,False,False,70.26,3,0.0,,1.260412144755717,0.9450980392156862
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,13,37,22,21,False,False,False,False,False,69.14,1,0.5,,0.0202033860882868,0.045454545454545456
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,13,38,15,14,False,False,False,False,False,38.99,1,0.5,,0.0299632233774433,0.06666666666666667
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,15,0,16 17,16,False,False,False,False,False,77.1,3,0.4,,,
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,15,38,17,16,False,False,False,False,False,81.59,1,0.5,,0.026328938722349,0.058823529411764705
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,16,0,18,17,False,False,False,False,False,65.38,1,0.5,,0.0248235837250321,0.05555555555555555
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,16,2,145,174,False,False,False,False,False,70.26,2,0.3333333333333333,,0.0791812460476251,0.16666666666666666
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,16,3,145,171,False,False,False,False,False,67.82,2,0.3333333333333333,,0.0716281081571788,0.15204678362573099
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,16,4,182,215,False,False,False,False,False,71.63,3,0.0,,0.0723670719305307,0.15348837209302327
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,16,5,"3,889",4769,False,False,False,False,False,73.24,4,0.1999999999999999,,,
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,16,6,"3,994",4935,False,False,False,False,False,32.96,4,0.1999999999999999,,,
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,16,7,"4,414",5507,False,False,False,False,False,75.05,5,0.0,,,
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,16,10,8,10,False,False,False,False,False,73.97,2,0.0,,0.0969100130080564,0.2
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,16,11,1,2,False,False,False,False,False,68.21,1,0.0,,0.3010299956639812,0.5
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,16,16,2,3,False,False,False,False,False,39.72,1,0.0,,0.1760912590556812,0.3333333333333333
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,16,18,13,14,False,False,False,False,False,19.08,1,0.5,,0.0321846833714012,0.07142857142857142
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,16,20,80,81,False,False,False,False,False,68.36,1,0.5,,0.0053950318867062,0.012345679012345678
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,16,21,40,41,False,False,False,False,False,65.48,1,0.5,,0.0107238653917731,0.024390243902439025
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,16,22,73,75,False,False,False,False,False,73.49,1,0.5,,0.0117384032712442,0.02666666666666667
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,16,27,16,17,False,False,False,False,False,58.74,1,0.5,,0.026328938722349,0.058823529411764705
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,16,29,7,9,False,False,False,False,False,60.35,1,0.0,,0.109144469425068,0.2222222222222222
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,16,30,8,10,False,False,False,False,False,53.08,2,0.0,,0.0969100130080564,0.2
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,16,31,17,19,False,False,False,False,False,72.17,1,0.5,,0.0483046795745549,0.10526315789473684
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,16,32,17,18,False,False,False,False,False,52.93,1,0.5,,0.0248235837250321,0.05555555555555555
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,16,33,23,24,False,False,False,False,False,68.9,1,0.5,,0.018483405694013,0.041666666666666664
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,16,34,16,19,False,False,False,False,False,24.41,1,0.5,,0.074633618296904,0.15789473684210525
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,16,35,16,17,False,False,False,False,False,73.05,1,0.5,,0.026328938722349,0.058823529411764705
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,16,36,36,42,False,False,False,False,False,68.8,2,0.0,,0.0669467896306132,0.14285714285714285
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,16,38,18,17,False,False,False,False,False,69.19,1,0.5,,0.0248235837250321,0.05555555555555555
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,17,0,19,18,False,False,False,False,False,68.65,1,0.5,,0.0234810958495228,0.05263157894736842
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,17,2,6,145,False,False,False,False,False,73.73,3,0.0,,1.3832167518513312,0.9586206896551724
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,17,3,13,145,False,False,False,False,False,71.24,2,0.3333333333333333,,1.047424649928138,0.9103448275862069
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,17,4,9,182,False,False,False,False,False,75.2,3,0.0,,1.30582887854575,0.9505494505494505
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,17,5,282,3889,False,False,False,False,False,76.9,3,0.25,,1.139588834828099,0.9274877860632553
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,17,6,319,3994,False,False,False,False,False,34.59,2,0.5,,1.0976173774775029,0.9201301952929394
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,17,7,264,4414,False,False,False,False,False,78.81,3,0.25,,1.2232284019558048,0.9401903035795197
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,17,18,1,13,False,False,False,False,False,20.02,1,0.5,,1.1139433523068367,0.9230769230769231
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,17,20,1,80,False,False,False,False,False,71.73,2,0.0,,1.9030899869919435,0.9875
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,17,21,1,40,False,False,False,False,False,68.75,2,0.0,,1.6020599913279625,0.975
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,17,22,2,73,False,False,False,False,False,77.15,2,0.0,,1.5622928644564746,0.9726027397260274
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,17,27,1,16,False,False,False,False,False,61.67,1,0.5,,1.2041199826559248,0.9375
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,17,29,2,7,False,False,False,False,False,63.38,1,0.0,,0.5440680443502757,0.7142857142857143
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,17,30,2,8,False,False,False,False,False,55.71,1,0.0,,0.6020599913279623,0.75
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,17,31,1,17,False,False,False,False,False,75.73,1,0.5,,1.230448921378274,0.9411764705882353
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,17,32,1,17,False,False,False,False,False,55.57,1,0.5,,1.230448921378274,0.9411764705882353
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,17,33,1,23,False,False,False,False,False,72.31,2,0.0,,1.3617278360175928,0.9565217391304348
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,17,34,2,16,False,False,False,False,False,25.63,2,0.0,,0.9030899869919436,0.875
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,17,35,1,16,False,False,False,False,False,76.66,1,0.5,,1.2041199826559248,0.9375
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,17,36,6,36,False,False,False,False,False,72.22,1,0.5,,0.7781512503836436,0.8333333333333334
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,17,38,19,18,False,False,False,False,False,72.66,1,0.5,,0.0234810958495228,0.05263157894736842
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,18,0,20,19,False,False,False,False,False,75.39,2,0.0,,0.0222763947111523,0.05
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,18,3,6,13,False,False,False,False,False,78.22,2,0.0,,0.3357921019231931,0.5384615384615384
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,18,4,4,9,False,False,False,False,False,82.62,1,0.0,,0.3521825181113625,0.5555555555555556
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,18,5,211,282,False,False,False,False,False,84.42,2,0.3333333333333333,,0.1259666530216683,0.25177304964539005
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,18,6,127,319,False,False,False,False,False,37.99,3,0.0,,0.3999869621012242,0.6018808777429467
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,18,7,227,264,False,False,False,False,False,86.52,2,0.3333333333333333,,0.0655780696767087,0.14015151515151514
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,18,30,1,2,False,False,False,False,False,61.18,1,0.0,,0.3010299956639812,0.5
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,18,36,1,6,False,False,False,False,False,79.35,1,0.0,,0.7781512503836436,0.8333333333333334
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,18,38,20,19,False,False,False,False,False,79.79,2,0.0,,0.0222763947111523,0.05
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,19,0,21,20,False,False,False,False,False,76.76,1,0.5,,0.021189299069938,0.047619047619047616
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,19,2,2,8,False,False,False,False,False,82.42,1,0.0,,0.6020599913279623,0.75
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,19,5,78,211,False,False,False,False,False,85.94,3,0.0,,0.4321878526072122,0.6303317535545023
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,19,6,61,127,False,False,False,False,False,38.67,3,0.0,,0.3184738859451896,0.5196850393700787
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,19,7,63,227,False,False,False,False,False,88.09,3,0.0,,0.5566853077395408,0.7224669603524229
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,19,22,2,3,False,False,False,False,False,86.23,1,0.0,,0.1760912590556812,0.3333333333333333
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,19,38,21,20,False,False,False,False,False,81.2,1,0.5,,0.021189299069938,0.047619047619047616
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,20,0,22,21,False,False,False,False,False,44.65,1,0.5,,0.0202033860882868,0.045454545454545456
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,20,2,269,2,False,False,False,False,False,68.46,2,0.3333333333333333,,2.128722284338427,0.9925650557620818
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,20,4,368,4,False,False,False,False,False,51.95,3,0.0,,1.9637878273455551,0.9891304347826086
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,20,5,"8,230",78,False,False,False,False,False,71.34,5,0.0,,,
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,20,6,"8,683",61,False,False,False,False,False,32.1,4,0.1999999999999999,,,
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,20,7,"9,065",63,False,False,False,False,False,46.68,4,0.1999999999999999,,,
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,20,20,54,2,False,False,False,False,False,66.6,2,0.0,,1.4313637641589874,0.9629629629629629
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,20,22,60,2,False,False,False,False,False,71.63,2,0.0,,1.4771212547196624,0.9666666666666667
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,20,38,22,21,False,False,False,False,False,67.43,1,0.5,,0.0202033860882868,0.045454545454545456
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,21,3,1,273,False,False,False,False,False,61.04,3,0.0,,2.436162647040756,0.9963369963369964
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,21,4,3,368,False,False,False,False,False,51.95,2,0.3333333333333333,,2.088726563953855,0.9918478260869565
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,21,5,50,8230,False,False,False,False,False,61.67,3,0.25,,2.216429830876251,0.9939246658566221
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,21,6,58,8683,False,False,False,False,False,27.76,3,0.25,,2.175241807459742,0.9933202810088679
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,21,7,114,9065,False,False,False,False,False,46.68,4,0.0,,1.9004629570950549,0.9874241588527303
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,21,22,1,60,False,False,False,False,False,61.91,2,0.0,,1.7781512503836436,0.9833333333333333
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,21,30,1,30,False,False,False,False,False,44.68,2,0.0,,1.4771212547196624,0.9666666666666667
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,21,38,23,22,False,False,False,False,False,58.25,1,0.5,,0.0193051551953866,0.043478260869565216
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,22,0,23 24,23,False,False,False,False,False,77.49,3,0.4,,,
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,22,4,1,3,False,False,False,False,False,84.91,1,0.0,,0.4771212547196624,0.6666666666666666
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,22,5,4,50,False,False,False,False,False,86.77,2,0.0,,1.0969100130080562,0.92
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,22,6,23,58,False,False,False,False,False,39.04,2,0.0,,0.4017001575453445,0.603448275862069
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,22,7,20,114,False,False,False,False,False,88.96,3,0.0,,0.7558748556724915,0.8245614035087719
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,23,0,25,24,False,False,False,False,False,76.27,1,0.5,,0.0177287669604317,0.04
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,23,3,30,1,False,False,False,False,False,79.1,2,0.0,,1.4771212547196624,0.9666666666666667
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,23,4,64,4,False,False,False,False,False,83.54,1,0.5,,1.2041199826559246,0.9375
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,23,5,979,23,False,False,False,False,False,85.4,3,0.0,,1.6290548557855449,0.9765066394279878
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,23,6,"1,280",20,False,False,False,False,False,38.43,3,0.4,,,
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,23,7,"1,424",69,False,False,False,False,False,87.5,5,0.0,,,
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,23,38,25,24,False,False,False,False,False,80.66,1,0.5,,0.0177287669604317,0.04
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,24,0,26,25,False,False,False,False,False,70.85,1,0.5,,0.0170333392987802,0.038461538461538464
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,24,2,242,27,False,False,False,False,False,76.12,2,0.3333333333333333,,0.9524516018214436,0.8884297520661157
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,24,3,241,30,False,False,False,False,False,73.54,3,0.0,,0.904895787855206,0.8755186721991701
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,24,4,285,64,False,False,False,False,False,77.64,3,0.0,,0.6486648860246231,0.775438596491228
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,24,5,"7,177",979,False,False,False,False,False,79.35,4,0.1999999999999999,,,
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,24,6,"7,312",1280,False,False,False,False,False,35.72,5,0.0,,,
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,24,7,"7,312",1424,False,False,False,False,False,81.35,5,0.0,,,
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,24,10,10,2,False,False,False,False,False,80.18,2,0.0,,0.6989700043360187,0.8
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,24,14,16,1,False,False,False,False,False,40.19,1,0.5,,1.2041199826559248,0.9375
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,24,19,2,1,False,False,False,False,False,79.35,1,0.0,,0.3010299956639812,0.5
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,24,20,44,10,False,False,False,False,False,74.07,2,0.0,,0.6434526764861874,0.7727272727272727
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,24,21,32,14,False,False,False,False,False,70.95,2,0.0,,0.3590219426416681,0.5625
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,24,22,44,17,False,False,False,False,False,79.64,2,0.0,,0.4130037551079135,0.6136363636363636
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,24,23,23,7,False,False,False,False,False,60.84,2,0.0,,0.516629796003336,0.6956521739130435
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,24,24,24,5,False,False,False,False,False,79.59,2,0.0,,0.6812412373755871,0.7916666666666666
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,24,25,39,14,False,False,False,False,False,43.04,2,0.0,,0.4449365713482611,0.6410256410256411
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,24,26,20,1,False,False,False,False,False,79.0,2,0.0,,1.3010299956639813,0.95
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,24,27,15,2,False,False,False,False,False,63.62,2,0.0,,0.8750612633917001,0.8666666666666667
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,24,28,31,2,False,False,False,False,False,79.93,2,0.0,,1.1903316981702914,0.9354838709677419
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,24,29,25,1,False,False,False,False,False,65.38,2,0.0,,1.3979400086720375,0.96
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,24,30,27,2,False,False,False,False,False,57.52,1,0.5,,1.130333768495006,0.9259259259259259
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,24,31,34,5,False,False,False,False,False,78.17,2,0.0,,0.8325089127062363,0.8529411764705882
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,24,33,52,1,False,False,False,False,False,74.66,2,0.0,,1.7160033436347992,0.9807692307692307
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,24,34,50,2,False,False,False,False,False,26.46,2,0.0,,1.3979400086720375,0.96
padded_cdi_ca_1956_wk_prov_dbs_Part27_tables.csv,24,35,66,3,False,False,False,False,False,79.15,2,0.0,,1.3424226808222064,0.9545454545454546
